Gene,Rep1,Rep2,avgatsglevel,FPKM cellexpress,LOG(FPKM+0.01),Curve
FBgn0033954,0.96127,-0.46829,0.21791,0.0135459,-1.6280847047726,0
FBgn0039741,1.0303,-0.37271,0.21826,23.79235,1.37661983695775,1
FBgn0030607,-0.10953,0.77845,0.21826,0.795141,-0.09412805732193,0
FBgn0038256,-0.14442,0.32475,0.21864,31.6576,1.50061515063897,1
FBgn0004400,-0.40699,1.4581,0.21873,5.00838335,0.700563833628768,1
FBgn0003520,-0.090486,0.2674,0.21893,17.0394,1.23170909996933,1
FBgn0052442,1.7923,-1.3396,0.21911,5.70591,0.757085381978434,1
FBgn0041160,-0.19852,0.8085,0.21924,16.226509,1.21049265760129,1
FBgn0035283,-0.036046,0.75237,0.21933,11.227905,1.05068535645169,1
FBgn0034539,0.67579,0.14236,0.21954,0.0243042,-1.46465270429666,0
FBgn0027553,0.37185,-0.043052,0.21987,16.2317,1.21063148438664,1
FBgn0261245,0.033836,0.62198,0.21998,0.731656,-0.129797485480626,0
FBgn0034657,1.1588,-0.55665,0.22005,24.146,1.38302502093628,1
FBgn0000576,-1.4119,1.602,0.22007,0,-2,0
FBgn0026361,-0.53155,0.90935,0.22021,15.111,1.17958051339541,1
FBgn0029728,-1.615,2.1293,0.22027,0.01600195,-1.58499408116443,0
FBgn0036254,2.3733,-1.4636,0.22032,6.07079,0.783960005317619,1
FBgn0015031,1.2846,-0.67671,0.22083,213.1655,2.32873729028785,1
FBgn0267336,0.08731,0.48444,0.22113,3,0.478566495593843,1
FBgn0030122,0.60677,-0.0047512,0.22263,32.74495,1.51527694082365,1
FBgn0050338,-0.75388,1.0873,0.22363,4.678595,0.671042720079094,1
FBgn0029662,1.0246,0.1484,0.22371,3.9481009,0.597486861056503,1
FBgn0261015,-0.19074,0.93102,0.22406,11.630768,1.06598163384989,1
FBgn0051321,1.4605,-0.74756,0.22411,0.147159,-0.80366074325972,0
FBgn0038845,0.071272,0.85008,0.22426,0.01787625,-1.55476564929156,0
FBgn0031220,-1.8435,2.0371,0.22456,115.7946,2.06372581081576,1
FBgn0034776,-0.84503,2.0424,0.22472,0.060346,-1.15276059229201,0
FBgn0026602,0.58697,-0.39908,0.22542,8.404165,0.925011024187622,1
FBgn0029659,-0.27834,0.76433,0.22575,0.9645325,-0.0112036728775,0
FBgn0036466,-0.65621,0.91371,0.22579,0.063268,-1.13508566325584,0
FBgn0035005,0.72883,-0.094593,0.22676,0,-2,0
FBgn0264449,-0.10213,0.61728,0.22724,2.5,0.399673721481038,1
FBgn0052109,0.63307,0.19415,0.2273,9.785425,0.991023283735616,1
FBgn0052405,2.026,-1.3198,0.22732,0,-2,0
FBgn0050286,-0.17211,0.78183,0.22792,0.4135405,-0.373105055025029,0
FBgn0034494,-3.0932,-0.56074,0.22809,78.921,1.89724760504445,1
FBgn0039577,-0.62249,1.1232,0.2284,0,-2,0
FBgn0050277,1.632,-1.0414,0.22878,0.01739964,-1.56225514327598,0
FBgn0261786,-2.1539,1.9954,0.22885,17,1.23070431361257,1
FBgn0030160,1.7065,-1.1816,0.22992,3.44257,0.538142492552783,1
FBgn0034951,0.089096,0.95297,0.23003,8.07857,0.90787174831145,1
FBgn0037826,2.7397,-2.207,0.23017,0,-2,0
FBgn0038183,0.73655,-0.092934,0.23028,29.01525,1.46277596908771,1
FBgn0038734,-0.71205,1.2348,0.23044,20.72219105,1.31664520226948,1
FBgn0032360,-0.20417,0.87141,0.23097,0,-2,0
FBgn0031814,-0.24776,0.65766,0.231,11.94343,1.07749254263396,1
FBgn0263037,0.84837,-0.75725,0.23122,0,-2,0
FBgn0052631,-0.44358,1.2811,0.23158,0,-2,0
FBgn0034183,-0.36781,0.64726,0.23171,0.01294465,-1.63931856269052,0
FBgn0003479,-0.68843,1.059,0.23207,28.0944,1.44877431798794,1
FBgn0039932,0.91778,0.035996,0.2322,3.377285,0.52985173892988,1
FBgn0050403,1.6624,-0.89706,0.23306,1.999015,0.302983179352982,1
FBgn0036994,0.25607,0.65142,0.23308,12.7717,1.10658861998193,1
FBgn0011666,0.91277,-0.1421,0.23339,20.4992,1.31194872022397,1
FBgn0265535,0.61403,-0.50562,0.23344,0,-2,0
FBgn0037831,-0.34348,1.3139,0.23374,5.377425,0.731381237263848,1
FBgn0032140,1.1859,-0.34434,0.23381,138.04,2.14003641097528,1
FBgn0016081,1.2958,-0.90664,0.23385,19.09265,1.28109361858521,1
FBgn0263026,-1.3778,1.6541,0.23391,0,-2,0
FBgn0044050,0.41108,0.024842,0.23399,0,-2,0
FBgn0267428,1.8551,-1.3255,0.234,0,-2,0
FBgn0039132,0.2039,0.45174,0.23455,24.026,1.3808621953412,1
FBgn0000392,0.47083,0.27265,0.23475,34.6569,1.53991500770522,1
FBgn0036592,0.35031,0.32205,0.23488,0.01176955,-1.66215054819991,0
FBgn0004842,0.22102,0.54553,0.23514,0,-2,0
FBgn0015801,0.38681,0.46482,0.23561,25.237,1.40220978004475,1
FBgn0031060,1.7514,-0.98946,0.23562,22.23555,1.34724314773352,1
FBgn0038439,-0.6542,0.7623,0.2358,0.006625415,-1.77922750512498,0
FBgn0036705,0.63335,0.36266,0.23584,0,-2,0
FBgn0265189,-0.26602,1.0441,0.23616,16,1.2043913319193,1
FBgn0031430,1.8856,-1.3739,0.23644,0,-2,0
FBgn0034883,-0.24111,0.80678,0.23666,1.0176148,0.011830350471738,1
FBgn0028523,-0.65935,1.0895,0.23728,28.72855,1.45846485207639,1
FBgn0038798,-0.6045,0.73168,0.23758,0.580965,-0.228438239519723,0
FBgn0034566,0.18861,0.73582,0.23766,0.0275164,-1.42577884233844,0
FBgn0030410,2.4567,-1.7973,0.23773,8.857625,0.947807319098039,1
FBgn0041789,0.68632,0.12052,0.23791,119.7543,2.07832738046081,1
FBgn0015781,0.48318,0.14535,0.23828,24.42395,1.38799368083078,1
FBgn0031094,0.37648,0.38486,0.2386,18.7066,1.27222695896684,1
FBgn0042134,-0.47352,1.0437,0.23877,89.7816,1.95323571033901,1
FBgn0011230,0.84259,-0.34444,0.23937,38.8004,1.58894811882601,1
FBgn0001970,1.416,-0.51877,0.23956,20.32225,1.30818544103426,1
FBgn0005612,-0.15043,0.5861,0.23961,12.91045,1.11127763975144,1
FBgn0032520,1.195,-0.50729,0.24012,1.749052,0.245278677990297,1
FBgn0032788,-0.66869,1.6664,0.24088,0.1021688,-0.950127926254013,0
FBgn0038127,-1.0821,1.4014,0.24103,0,-2,0
FBgn0259708,-0.71882,1.4449,0.24108,2.532175,0.40520544351081,1
FBgn0022981,-0.18832,0.88628,0.24136,0.0488834,-1.23000712124856,0
FBgn0028738,0.64905,0.52851,0.2416,5.29609,0.72477461205639,1
FBgn0000317,-0.29391,0.94911,0.24179,6.669975,0.824774837118904,1
FBgn0260430,-0.75319,1.5014,0.24223,0.05180415,-1.20898236210232,0
FBgn0000625,0.73072,0.15331,0.24252,0.0210425,-1.50804331020754,0
FBgn0051363,-0.88786,0.93357,0.24268,187.06,2.27200414624344,1
FBgn0005636,-1.6992,2.0414,0.24362,4.667785,0.670040256921748,1
FBgn0032669,-1.3911,1.6303,0.24398,0.0842825,-1.02556891021846,0
FBgn0037700,0.19428,0.43023,0.24436,40.6881,1.6095741345624,1
FBgn0264302,3.2252,-2.4671,0.24469,9.5,0.978180516937414,1
FBgn0261053,0.4636,0.4189,0.24525,0.36119835,-0.430393962915158,0
FBgn0038246,1.3128,-0.4028,0.24582,0,-2,0
FBgn0024897,0.45482,0.41866,0.24602,0.757946,-0.11466931737284,0
FBgn0038832,-0.16005,0.54292,0.24631,5.8911116,0.770933827959772,1
FBgn0024315,1.4744,-1.3801,0.24699,2.8131625,0.450735876667004,1
FBgn0027109,1.1069,-0.4004,0.2477,0,-2,0
FBgn0036851,0.073322,0.71069,0.24846,0.0322185,-1.37449720099746,0
FBgn0035057,-0.26,0.86119,0.24854,0.389762,-0.39819849079483,0
FBgn0032144,-0.41853,0.23103,0.24875,0.0354564,-1.34240496196881,0
FBgn0052679,1.6487,-1.0053,0.24929,0.09893575,-0.962829572220152,0
FBgn0029587,-1.0861,2.0462,0.2504,0.3296175,-0.469009939283157,0
FBgn0052102,-2.3109,2.6423,0.2507,0,-2,0
FBgn0001281,0.78703,0.042494,0.25123,1.718845,0.237756058246621,1
FBgn0262517,-0.61132,1.1873,0.25127,18,1.25551371281953,1
FBgn0003270,1.1848,-0.70933,0.25236,0,-2,0
FBgn0038558,1.4034,-0.45318,0.25258,0,-2,0
FBgn0261686,1.5544,-0.9911,0.25285,0,-2,0
FBgn0037396,-0.43915,1.251,0.25325,0,-2,0
FBgn0036893,-0.63999,1.3211,0.25374,11.71778,1.06921581049605,1
FBgn0034884,-1.6054,1.8136,0.25376,0,-2,0
FBgn0003093,0.79262,0.41667,0.25386,16.34265,1.21358814152964,1
FBgn0035049,0.68565,0.0066871,0.25412,34.5617,1.53872073570285,1
FBgn0037120,1.4869,-0.41285,0.25429,11.0692,1.04450840225803,1
FBgn0030540,-0.91756,1.6868,0.25433,0.01586425,-1.58730011055024,0
FBgn0039838,-0.92174,1.4377,0.25444,0.03514005,-1.34543796420571,0
FBgn0034834,-0.36723,0.80529,0.2546,0.01432645,-1.61392126377366,0
FBgn0031513,2.338,-1.268,0.25498,0.0945555,-0.980653116774341,0
FBgn0032311,1.3051,-0.21652,0.25566,0.01717335,-1.56585681734841,0
FBgn0052594,-0.94901,1.1123,0.25604,39.0181,1.59137740909317,1
FBgn0036317,1.7582,-0.7606,0.25608,7.394395,0.869489578874026,1
FBgn0036996,1.9779,-1.3003,0.25619,0.1704645,-0.7436082174172,0
FBgn0038685,0.5659,0.17781,0.2564,0.03414035,-1.35516422752991,0
FBgn0037477,0.20903,0.41178,0.25645,0.1868788,-0.705801046374365,0
FBgn0036872,2.1668,-1.6801,0.25693,0.283009,-0.533119039747229,0
FBgn0265271,0.043264,0.78628,0.25714,0,-2,0
FBgn0261108,-1.2584,1.9261,0.25782,12.33075,1.09134155442684,1
FBgn0259728,0.026739,0.94696,0.25841,8.26675,0.917859837491925,1
FBgn0031770,0.65659,0.27029,0.25842,0.1121606,-0.91306884287985,0
FBgn0035969,-0.75432,0.82339,0.25842,0.090146,-0.999366392477445,0
FBgn0036359,-0.51504,1.114,0.25854,0,-2,0
FBgn0013726,1.0711,-0.44538,0.25939,100.5484,2.00241835460731,1
FBgn0047114,-1.237,1.4034,0.25997,16.93515,1.22904541760444,1
FBgn0002629,0.048189,0.38611,0.2603,0,-2,0
FBgn0030120,1.0739,-0.047055,0.26049,0.521117,-0.274809797454835,0
FBgn0035667,1.4414,-0.63252,0.26108,0.6071665,-0.209597655616011,0
FBgn0031858,0.73925,0.33861,0.26143,0.03019605,-1.39581662222619,0
FBgn0036008,0.95311,-0.32485,0.26219,5.37158,0.730909800674118,1
FBgn0033321,0.11989,0.59425,0.26241,0.2712373,-0.550927080131968,0
FBgn0034377,1.0377,-0.37822,0.26244,0.1314795,-0.849306483686411,0
FBgn0038012,0.8903,-0.365,0.26279,0.0094229,-1.71168592581991,0
FBgn0034072,2.5198,-2.0176,0.26299,35.91475,1.55539375456553,1
FBgn0031171,0.42409,0.33304,0.26303,0.06120815,-1.14747029712907,0
FBgn0035206,0.85856,-0.036708,0.26361,28.0495,1.44807992794766,1
FBgn0036070,0.80978,-0.17181,0.26363,0,-2,0
FBgn0022740,-1.6477,1.4821,0.26427,0.02991285,-1.39888726006159,0
FBgn0038951,2.5804,-1.8519,0.26464,10.570555,1.02450844909006,1
FBgn0261681,-3.9054,3.6815,0.265,0,-2,0
FBgn0020639,0.65182,-0.25354,0.2652,0.02373465,-1.47192379132926,0
FBgn0035983,0.50251,0.073904,0.26536,10.64489,1.02754897046133,1
FBgn0031533,0.66218,0.11577,0.26557,0.04626085,-1.2497937107147,0
FBgn0051897,-1.6502,2.1442,0.26597,0.3644085,-0.426654300261943,0
FBgn0034427,0.72751,0.097072,0.2668,0.0943124,-0.981664062316704,0
FBgn0029753,0.73287,-0.15927,0.26783,0,-2,0
FBgn0031804,-1.1337,1.4859,0.26786,0,-2,0
FBgn0032222,3.1118,-2.5129,0.26821,35.0988,1.54541598576599,1
FBgn0062449,1.0886,-0.53887,0.26833,8.320395,0.920665594714495,1
FBgn0003285,0.82289,-0.15427,0.2684,2.794111,0.447795201068285,1
FBgn0037835,-1.4309,2.0591,0.26876,0,-2,0
FBgn0034626,-1.2302,1.4762,0.26904,23.27515,1.36707903994805,1
FBgn0033516,-2.2715,2.8476,0.2697,0,-2,0
FBgn0001229,0.28428,0.054578,0.27014,1.79563,0.256628761801995,1
FBgn0052533,-1.0447,1.6133,0.27016,13.93582,1.14444405542567,1
FBgn0029763,0.37299,0.32199,0.2704,24.014,1.38064531919092,1
FBgn0027949,0.3875,0.57843,0.27069,47.63165,1.67798679423572,1
FBgn0034894,1.0538,-0.24779,0.27083,16.60675,1.22054608592898,1
FBgn0259733,-0.56915,1.1444,0.27125,0.197208,-0.683593481123791,0
FBgn0032209,0.47992,0.25666,0.27143,0.07060985,-1.09361188698801,0
FBgn0031688,-1.77,2.4233,0.27154,0.6433155,-0.184877037991704,0
FBgn0003464,-0.079655,0.65712,0.27159,44.4954,1.64841270868703,1
FBgn0027560,0.76343,-0.50586,0.27231,0.1302075,-0.853228754404344,0
FBgn0029506,1.9029,-1.0286,0.27283,462.6445,2.66525679068086,1
FBgn0036980,1.8215,-0.81832,0.27416,21.65025,1.3356634648929,1
FBgn0259202,2.1824,-1.3969,0.27443,115.338,2.0620100687618,1
FBgn0036121,-3.0758,2.9068,0.27497,140.7165,2.14837588649018,1
FBgn0033667,-1.1014,1.8844,0.27517,0.02167225,-1.49932108320609,0
FBgn0030721,-0.52784,1.2967,0.27652,1.12822375,0.056227643288063,1
FBgn0035519,0.62288,-0.15356,0.27685,24.23275,1.38458188290695,1
FBgn0034093,2.4501,-1.7237,0.27743,10.523885,1.02258857278945,1
FBgn0026176,-0.54535,1.5612,0.27749,1.7493,0.245339902695324,1
FBgn0261993,0.99381,-0.7817,0.27749,0,-2,0
FBgn0038390,0.47054,0.16035,0.27811,5.117555,0.709910327464275,1
FBgn0030555,1.9073,-0.74026,0.27835,6.090315,0.785352261114,1
FBgn0038485,0.049255,0.66914,0.27862,0,-2,0
FBgn0051802,1.2145,-0.22485,0.2788,0,-2,0
FBgn0262873,0.59236,0.41031,0.27881,0,-2,0
FBgn0264691,0.2805,0.27898,0.27908,77,1.88654712339111,1
FBgn0030246,1.7016,-0.69777,0.28008,32.965,1.5181848042184,1
FBgn0042177,0.19844,0.361,0.28024,35.8204,1.55425165652846,1
FBgn0054012,0.08445,0.75916,0.28031,0.03342465,-1.36226367325349,0
FBgn0052767,0.64756,0.35789,0.28042,8.31831,0.920556882302637,1
FBgn0039669,-1.7241,2.1159,0.28067,0,-2,0
FBgn0054023,0.11605,0.48558,0.28076,0.0535355,-1.19698354799763,0
FBgn0052251,-1.1198,1.3786,0.28097,8.78607,0.944288676861191,1
FBgn0039069,0.46582,0.6373,0.28098,0.8940035,-0.043829888078017,0
FBgn0039876,1.0859,-0.43878,0.28103,10.269965,1.01199163602767,1
FBgn0037262,-1.1136,1.4568,0.28122,42.2815,1.62625308902891,1
FBgn0040786,-0.49407,1.2464,0.2814,7.40506,0.870114669533448,1
FBgn0040227,2.5513,-1.7812,0.28147,271.1785,2.43327126892498,1
FBgn0033952,1.0716,-0.19884,0.28152,0.00890205,-1.72349109236603,0
FBgn0039686,-0.77708,1.4036,0.28172,0.03823395,-1.31664717114965,0
FBgn0054011,-1.923,2.2585,0.28184,0.04661855,-1.24704125710201,0
FBgn0033899,2.3014,-1.5161,0.28192,21.1048,1.32458697213044,1
FBgn0030815,0.80203,0.22384,0.28192,0.06934365,-1.10048782480468,0
FBgn0039689,2.1694,-1.1475,0.28247,36.6564,1.56426827192175,1
FBgn0036124,-0.71843,1.4756,0.28292,14.83655,1.17162554523328,1
FBgn0036416,-1.3722,2.2069,0.28296,0.06433575,-1.12880227246158,0
FBgn0265102,-0.45011,1.2912,0.28299,0,-2,0
FBgn0034274,1.8221,-0.88801,0.28322,0.0068892,-1.77239092140673,0
FBgn0036421,-0.12492,0.90864,0.28338,0,-2,0
FBgn0051646,-0.3284,1.0433,0.28353,0.01184765,-1.66059527022306,0
FBgn0051414,0.88514,0.30296,0.28363,0.5814451,-0.22808556189591,0
FBgn0028418,1.6391,-0.9875,0.28371,1.603735,0.207832218436364,1
FBgn0036713,1.5892,-0.68301,0.28376,0,-2,0
FBgn0024321,-0.0097289,0.48274,0.28447,12.134135,1.08436658640295,1
FBgn0037606,-0.27085,0.85769,0.28451,8.040085,0.90580046606179,1
FBgn0033366,1.3163,-0.35596,0.28458,1.02600655,0.015362501181284,1
FBgn0032409,-0.27324,0.71564,0.28472,17.788,1.25037120243448,1
FBgn0267348,-0.066712,0.76552,0.28616,294,2.46836210208209,1
FBgn0039552,0.82955,-0.40127,0.28616,0.104585,-0.940872230916639,0
FBgn0036436,-1.1353,1.554,0.28617,0.01449145,-1.61098550199831,0
FBgn0000439,0.65556,-0.03082,0.28674,0.02760245,-1.42478385755062,0
FBgn0039009,0.56692,0.043181,0.28715,0.0966676,-0.971967476339665,0
FBgn0035427,-0.75253,1.6975,0.28734,0.1189815,-0.889472576709153,0
FBgn0032782,-0.42849,1.0916,0.2876,15.80075,1.19895247164858,1
FBgn0029658,2.5015,-2.2399,0.28813,0.6492,-0.180982801310941,0
FBgn0013718,0.93251,-0.13998,0.28814,7.976235,0.902342085435285,1
FBgn0260004,-1.1596,1.4887,0.2885,1.49480525,0.177480297721783,1
FBgn0035255,0.43505,0.31467,0.2886,0,-2,0
FBgn0021767,0.42697,0.34378,0.28867,0.15950415,-0.770819664422336,0
FBgn0030109,0.89869,0.19305,0.28871,47.8145,1.679650438221,1
FBgn0031235,-0.23349,0.73266,0.28874,0.1601835,-0.769082548871408,0
FBgn0262786,1.5735,-1.2057,0.28912,0,-2,0
FBgn0085280,1.0808,-0.55486,0.28965,0.0463838,-1.24884565809517,0
FBgn0028540,-0.67931,1.4106,0.28987,2.2879,0.361331125138534,1
FBgn0000283,2.3394,-1.5837,0.29089,40.07065,1.60293475600101,1
FBgn0039136,0.20391,0.49107,0.29095,37.59695,1.57526811268637,1
FBgn0031597,2.2976,-1.8687,0.29263,3.114565,0.494789563680239,1
FBgn0033993,-0.77821,1.3581,0.29488,1.768085,0.249952518247581,1
FBgn0039244,-0.73075,0.41077,0.29546,0.01566165,-1.59071542267438,0
FBgn0031023,-0.4454,0.97175,0.29606,16.1444,1.20829083226835,1
FBgn0263995,-0.31586,0.81487,0.29623,0.5,-0.292429823902064,0
FBgn0063494,0.90762,-0.086551,0.29627,107.472885,2.03133931502541,1
FBgn0030389,2.8316,-2.2392,0.29629,0.01255555,-1.64674657849521,0
FBgn0026141,1.6392,-0.87808,0.29637,0,-2,0
FBgn0038001,0.93006,-0.25584,0.29721,0,-2,0
FBgn0038412,1.2843,-0.15916,0.29754,0.11608825,-0.899325382879131,0
FBgn0031550,0.27537,-0.33681,0.2976,0,-2,0
FBgn0039335,-2.1685,2.4023,0.29777,10.469335,1.02033372396509,1
FBgn0263389,0.47422,0.2711,0.29784,0,-2,0
FBgn0051244,2.2937,-1.5104,0.29814,0.0844741,-1.02468723666308,0
FBgn0086693,1.1009,-0.18583,0.29877,0.2274975,-0.624340957584038,0
FBgn0032452,-0.15809,0.90155,0.29908,3.734235,0.573363098613183,1
FBgn0264815,0.72172,0.41388,0.29913,0,-2,0
FBgn0039743,-1.8122,2.2759,0.29938,35.40755,1.54921851568292,1
FBgn0032067,-1.2974,1.2142,0.29993,0.00563575,-1.80588128211856,0
FBgn0033279,-0.060757,0.89566,0.3001,0,-2,0
FBgn0038942,1.8158,-1.7156,0.3004,0,-2,0
FBgn0028906,0.12585,0.73236,0.30056,0.449751,-0.337477317459086,0
FBgn0038156,0.38729,0.33296,0.30091,0.27163535,-0.550312834805466,0
FBgn0037705,-0.061648,0.31765,0.30109,9.573275,0.981513950766312,1
FBgn0264516,0.83652,0.036724,0.3012,0,-2,0
FBgn0035409,-1.7317,2.2883,0.30158,0.841633,-0.069747518393616,0
FBgn0260749,-0.57775,0.85799,0.30185,10.81465,1.03441386294448,1
FBgn0031985,0.37806,0.58947,0.30213,17.1948,1.23564962845935,1
FBgn0039434,0.30982,0.78734,0.30214,0.02894495,-1.40954884939894,0
FBgn0025628,0.39863,-0.33572,0.30232,121.13475,2.08330459804072,1
FBgn0038453,0.25712,0.61269,0.30236,46.5067,1.66760889731554,1
FBgn0039299,-1.4493,2.099,0.30293,0,-2,0
FBgn0038438,0.94435,0.33058,0.30315,35.94735,1.55578767742201,1
FBgn0010228,-2.3215,2.448,0.30322,127.8985,2.10689940593633,1
FBgn0030187,-1.0963,1.8746,0.30331,0.0702516,-1.09554630017862,0
FBgn0031520,-0.79248,0.41257,0.30443,0.0133102,-1.63245400024503,0
FBgn0003382,-1.2643,1.5089,0.30481,0.0383714,-1.31541134276503,0
FBgn0051642,1.4663,-0.31468,0.30603,3.315375,0.521840627457934,1
FBgn0035574,0.22984,0.51151,0.30637,15.040186445,1.17754188009818,1
FBgn0030583,-0.84749,1.4851,0.30759,1.3647674,0.138229225117811,1
FBgn0010516,1.2325,-0.25061,0.30769,200.8915,2.30298317935298,1
FBgn0031637,0.68073,0.17736,0.30775,35.00985,1.54431428154435,1
FBgn0032625,-0.46912,0.63829,0.30804,0,-2,0
FBgn0262624,1.9127,-0.7464,0.30824,0,-2,0
FBgn0024510,-1.0422,1.7599,0.30853,5.218915,0.718411582099114,1
FBgn0052086,0.52658,0.31083,0.30873,0,-2,0
FBgn0263456,0.73935,-0.13259,0.30888,0,-2,0
FBgn0038818,-0.50624,0.77555,0.30904,0.0185405,-1.54453842276521,0
FBgn0032202,-0.81088,1.2599,0.3098,45.1335,1.65459522713343,1
FBgn0040063,2.5723,-1.8231,0.31012,0.01233875,-1.65094113217344,0
FBgn0038218,0.15373,0.89545,0.31026,0.0401602,-1.2996407405441,0
FBgn0031053,1.6937,-0.84419,0.31071,13.1332,1.11870111660479,1
FBgn0037076,-0.45416,1.5234,0.31081,9.072465,0.958203732949709,1
FBgn0030956,0.26703,0.44579,0.31092,3.563745,0.553123560748297,1
FBgn0034263,0.031079,1.02,0.31111,0.03213005,-1.37540802545157,0
FBgn0265834,-1.5428,2.2253,0.31164,0,-2,0
FBgn0031713,3.9496,-3.355,0.31172,72.22245,1.85873234562916,1
FBgn0259822,-0.82345,1.7313,0.31184,0.00641335,-1.78480276946296,0
FBgn0034218,1.0941,0.10382,0.31185,0.1575843,-0.775766670328327,0
FBgn0032296,2.7956,-2.2216,0.3127,14.4343,1.15969649990098,1
FBgn0038960,-0.98752,1.8,0.31283,0.16204955,-0.764346458949894,0
FBgn0043783,-0.7076,1.5046,0.31289,0.920005,-0.031514716535772,0
FBgn0051989,0.66654,-0.075222,0.31347,7.79941,0.892618224220028,1
FBgn0030304,0.87855,0.1661,0.31352,0.1797015,-0.721929235062063,0
FBgn0050479,-0.19818,1.1018,0.31352,0,-2,0
FBgn0039469,0.068629,0.74343,0.31463,0.0114537,-1.66849779667229,0
FBgn0087040,0.91261,-0.072925,0.31474,0.208363,-0.660820947730723,0
FBgn0051823,0.10081,0.51171,0.31518,0,-2,0
FBgn0029830,1.432,-0.72125,0.31544,0.2220165,-0.634481128884346,0
FBgn0001961,2.4487,-1.5625,0.31549,373.788,2.57263697336361,1
FBgn0035611,-0.43779,1.3422,0.31582,0,-2,0
FBgn0029118,-0.49025,1.0966,0.31665,56.3553,1.75101182284282,1
FBgn0039481,1.9195,-1.1339,0.31691,0.05864455,-1.1633939376535,0
FBgn0023523,-1.0486,1.751,0.31709,0.282644,-0.533660375679662,0
FBgn0033207,0.99525,0.065785,0.3171,0.42060935,-0.365916544393349,0
FBgn0033918,1.1606,0.013132,0.3172,92.5481,1.96641443099139,1
FBgn0262607,0.24069,0.84442,0.31749,0,-2,0
FBgn0261800,2.386,-1.2694,0.31814,246.5,2.39183454169329,1
FBgn0038511,-1.2857,1.8622,0.31872,0.01377355,-1.62390596213829,0
FBgn0004228,-0.062797,0.27447,0.31883,0.1270867,-0.863004677936939,0
FBgn0038339,1.557,-0.81552,0.31889,0.05036725,-1.21919860776468,0
FBgn0050376,-0.90809,1.2532,0.31952,0,-2,0
FBgn0051391,1.2797,-0.56674,0.31974,0.11601805,-0.899567244930318,0
FBgn0004777,1.7863,-0.71363,0.31993,0.01452055,-1.61046979274717,0
FBgn0031925,0.1524,0.56209,0.32036,0.0087458,-1.72709602079742,0
FBgn0262160,0.54632,0.37751,0.32077,16,1.2043913319193,1
FBgn0039013,-0.68158,1.3331,0.32098,9.924885,0.997162844354291,1
FBgn0000405,-1.2886,1.8549,0.32134,61.29425,1.78749058361412,1
FBgn0054007,2.3821,-1.5069,0.32168,0.0559425,-1.18083459198778,0
FBgn0085287,0.60562,0.46553,0.32196,0,-2,0
FBgn0085476,0.68522,0.27118,0.32207,0.01224355,-1.65279589953713,0
FBgn0028622,1.0049,-0.011043,0.32308,0.3320305,-0.465935164730162,0
FBgn0262636,0.019918,0.63254,0.32334,0.5,-0.292429823902064,0
FBgn0263112,0.70281,0.052938,0.32339,6,0.778874472002739,1
FBgn0261934,1.8285,-0.61871,0.32341,5,0.699837725867246,1
FBgn0032787,2.2561,-1.1993,0.3236,10.81575,1.03445799367005,1
FBgn0064119,-0.23472,0.43375,0.3237,0.0170504,-1.56782630850535,0
FBgn0033196,0.45989,0.1777,0.32373,16.552199,1.21911799852152,1
FBgn0031540,0.90517,0.079989,0.32403,8.798885,0.944920940308451,1
FBgn0037498,0.12494,0.4887,0.32441,0,-2,0
FBgn0039633,-0.93369,1.5726,0.32491,8.887235,0.949255061609673,1
FBgn0259099,0.41048,0.45,0.32547,0,-2,0
FBgn0037901,1.8774,-1.0193,0.32558,22.68325,1.35589669755928,1
FBgn0031836,-1.4565,1.4225,0.32663,35.96215,1.55596639570652,1
FBgn0037894,0.15729,0.67719,0.32698,40.20385,1.6043756536479,1
FBgn0003339,0.16039,0.87327,0.32704,0.0387696,-1.31185080640362,0
FBgn0052982,1.2172,-0.39724,0.3272,17.30555,1.23843629075533,1
FBgn0061435,1.5762,-0.58301,0.32791,0,-2,0
FBgn0001256,-0.51189,1.2529,0.32824,0.0865242,-1.01536378915509,0
FBgn0001122,0.033195,0.83223,0.32839,11.20184,1.04967689147739,1
FBgn0035952,0.41492,0.078054,0.32859,0.2220645,-0.634391290536274,0
FBgn0033876,0.35987,0.31449,0.32868,1.033545,0.018511181557012,1
FBgn0011280,0.53371,0.56343,0.32926,0.4524525,-0.334932868432601,0
FBgn0086367,1.2766,-0.41744,0.32956,0.3025865,-0.505029782241685,0
FBgn0037291,0.4061,0.50911,0.33021,0.08365785,-1.0284558160591,0
FBgn0051702,-1.212,1.9344,0.33064,0.01756095,-1.55970581678447,0
FBgn0051459,-0.13634,0.90981,0.33104,0.0293142,-1.40545055731478,0
FBgn0085488,-0.56155,1.5175,0.33121,0.1768565,-0.72849179016097,0
FBgn0031143,0.85826,-0.066574,0.33147,48.39785,1.68491579419075,1
FBgn0032456,0.85588,1.1867,0.33166,98.30745,1.99263060599221,1
FBgn0039851,0.44118,0.34044,0.33187,0.0424156,-1.28053943848142,0
FBgn0261997,0.74643,0.35787,0.3319,0,-2,0
FBgn0261509,-1.6536,2.1952,0.33218,0,-2,0
FBgn0266347,-2.5834,2.3443,0.33254,2.5,0.399673721481038,1
FBgn0052380,1.4161,-0.57005,0.33289,23.17345,1.3651780651251,1
FBgn0030756,0.54522,0.26271,0.33366,0.07880805,-1.05154766584162,0
